EFID_31_03_00_00
ID,UT,PC,FN,Name
1042369323,1,0,1,Conversation flag_Condition "About the big caravan" - 会話用フラグ_条件「大商隊について」
1042369324,1,0,1,Conversation flag_Condition "Leave here" - 会話用フラグ_条件「ここを立ち去る」
1042369325,1,0,1,Conversation flag_Condition "About Live" - 会話用フラグ_条件「ブライヴについて」
1042369326,1,0,1,Conversation flag_donkey was hostile - 会話用フラグ_ロバが敵対した
1042369327,1,0,1,Conversation flag_initial state_donkey was attacked 3 times - 会話用フラグ_初期状態_ロバが3回攻撃された
1042369328,1,0,1,Conversation flag_Initial state_About the wolf in the fog forest_Reproduced - 会話用フラグ_初期状態_霧の森の狼について_再生済
1042369329,1,0,1,Conversation flag_Initial state_About live_Reproduced - 会話用フラグ_初期状態_ブライヴについて_再生済
1042369330,1,0,1,Conversation flag _ - 会話用フラグ_
1042369331,1,0,1,Conversation flag _ - 会話用フラグ_
1042369332,1,0,1,Conversation flag _ - 会話用フラグ_
1042369333,1,0,1,Conversation flag _ - 会話用フラグ_
1042369334,1,0,1,Conversation flag _ - 会話用フラグ_
1042369335,1,0,1,Conversation flag _ - 会話用フラグ_
1042369336,1,0,1,Conversation flag _ - 会話用フラグ_
1042369337,1,0,1,Conversation flag _ - 会話用フラグ_
1042369338,1,0,1,Conversation flag _ - 会話用フラグ_
1042369339,1,0,1,Conversation flag _ - 会話用フラグ_
1042369340,1,0,1,Conversation flag _ - 会話用フラグ_
1042369341,1,0,1,Conversation flag _ - 会話用フラグ_
1042369342,1,0,1,Conversation flag _ - 会話用フラグ_
1042369343,1,0,1,Conversation flag _ - 会話用フラグ_
1042369344,1,0,1,Conversation flag _ - 会話用フラグ_
1042369345,1,0,1,Conversation flag _ - 会話用フラグ_
1042369346,1,0,1,Conversation flag _ - 会話用フラグ_
1042369347,1,0,1,Conversation flag _ - 会話用フラグ_
1042369348,1,0,1,Conversation flag _ - 会話用フラグ_
1042369349,1,0,1,Conversation flag _ - 会話用フラグ_
EFID_Talk_NPC801
ID,UT,PC,FN,Name
3980,1,6,1,Survival status_survival - 生存状態_生存
3981,1,6,1,Survival status_hostile (exempt) - 生存状態_敵対（免罪可）
3982,1,6,1,Survival_Hostile (No exemption) - 生存状態_敵対（免罪不可）
3983,1,6,1,Survival_Death - 生存状態_死亡
3984,1,6,1,Survival status_ - 生存状態_
3985,1,7,1,Event state_Initial state_Mob 1 - イベント状態_初期状態_モブ１
3986,1,7,1,Event status_ - イベント状態_
3987,1,7,1,Event status_ - イベント状態_
3988,1,7,1,Event status_ - イベント状態_
3989,1,7,1,Event status_ - イベント状態_
3990,1,7,1,Event status_ - イベント状態_
3991,1,7,1,Event status_ - イベント状態_
3992,1,7,1,Event status_ - イベント状態_
3993,1,7,1,Event status_ - イベント状態_
3994,1,7,1,Event status_ - イベント状態_
3995,1,7,1,Event status_ - イベント状態_
3996,1,7,1,Event status_ - イベント状態_
3997,1,7,1,Event status_ - イベント状態_
3998,1,0,1,System_event state real-time transition kick - システム_イベント状態リアルタイム遷移キック
3999,1,0,1,System_event state transition ID - システム_イベント状態遷移ID
1044352720,1,0,1,Volatilization flag _ Damaged conversation playback _ Donkey replayed _ Mob 1 - 揮発フラグ_被ダメ会話再生_ロバ再生済_モブ１
1044352721,1,0,1,Volatilization flag_Damaged conversation played 1_Mob 1 - 揮発フラグ_被ダメ会話再生済1_モブ１
1044352722,1,0,1,Volatilization flag_Type A_Call playback_Mob 1 - 揮発フラグ_タイプA_呼びかけ再生_モブ１
1044352723,1,0,1,Volatilization flag_Type A_Called_Mob 1 - 揮発フラグ_タイプA_呼びかけ済_モブ１
1044352724,1,0,1,Volatilization flag_Type C_Read now_Mob 1 - 揮発フラグ_タイプC_今ロード買い物済_モブ１
1044352725,1,0,1,Volatilization flag_Type C_Load now greeted_Mob 1 - 揮発フラグ_タイプC_今ロード挨拶済_モブ１
1044352726,1,0,1,Volatilization flag_Type D_Load now greeted_Mob 1 - 揮発フラグ_タイプD_今ロード挨拶済_モブ１
1044352727,1,0,1,Volatilization flag_Type E_Load now greeted_Mob 1 - 揮発フラグ_タイプE_今ロード挨拶済_モブ１
1044352728,1,0,1,Volatilization flag _ Damaged conversation playback _ Donkey playback _ Mob 1 - 揮発フラグ_被ダメ会話再生_ロバ再生_モブ１
1044352729,1,0,1,Volatilization flag_Damaged conversation played 2_Mob 1 - 揮発フラグ_被ダメ会話再生済2_モブ１
1044359300,1,0,1,Conversation flag_Initialization re-execution_Type A_Mob 1 - 会話用フラグ_初期化再実行_タイプA_モブ１
1044359301,1,0,1,Conversational flag_Flag attacked 3 times_Type A_Mob 1 - 会話用フラグ_3回攻撃されたフラグ_タイプA_モブ１
1044359302,1,0,1,Conversation flag_Map point open_Type A_Mob 1 - 会話用フラグ_地図ポイント開放_タイプA_モブ１
1044359303,1,5,1,Conversation flag_First hostile conversation played - 会話用フラグ_初回敵対会話再生済
1044359304,1,0,1,Conversation flag _ - 会話用フラグ_
1044359305,1,5,1,Conversation flag_Type A_Greetings_First time completed_Mob 1 - 会話用フラグ_タイプA_挨拶_一回目済_モブ１
1044359306,1,0,1,Conversation flag _ - 会話用フラグ_
1044359307,1,0,1,Conversation flag _ - 会話用フラグ_
1044359308,1,0,1,Conversation flag _ - 会話用フラグ_
1044359309,1,0,1,Conversation flag _ - 会話用フラグ_
1044359310,1,0,1,Conversation flag_Initialization re-execution_Type B_Mob 1 - 会話用フラグ_初期化再実行_タイプB_モブ１
1044359311,1,0,1,Conversational flag_Flag attacked 3 times_Type B_Mob 1 - 会話用フラグ_3回攻撃されたフラグ_タイプB_モブ１
1044359312,1,0,1,Conversation flag_Map point release_Type B_Mob 1 - 会話用フラグ_地図ポイント開放_タイプB_モブ１
1044359313,1,0,1,Conversation flag _ - 会話用フラグ_
1044359314,1,0,1,Conversation flag _ - 会話用フラグ_
1044359315,1,5,1,Conversation flag_Type B_Greetings_First time completed_Mob 1 - 会話用フラグ_タイプB_挨拶_一回目済_モブ１
1044359316,1,0,1,Conversation flag _ - 会話用フラグ_
1044359317,1,0,1,Conversation flag _ - 会話用フラグ_
1044359318,1,0,1,Conversation flag _ - 会話用フラグ_
1044359319,1,0,1,Conversation flag _ - 会話用フラグ_
1044359320,1,0,1,Conversation flag_initialization re-execution_type C_mob 1 - 会話用フラグ_初期化再実行_タイプC_モブ１
1044359321,1,0,1,Conversational flag_Flag attacked 3 times_Type C_Mob 1 - 会話用フラグ_3回攻撃されたフラグ_タイプC_モブ１
1044359322,1,0,1,Conversation flag_Map point open_Type C_Mob 1 - 会話用フラグ_地図ポイント開放_タイプC_モブ１
1044359323,1,0,1,Conversation flag _ - 会話用フラグ_
1044359324,1,0,1,Conversation flag _ - 会話用フラグ_
1044359325,1,5,1,Conversation flag_Type C_Greetings_First time_Mob 1 - 会話用フラグ_タイプC_挨拶_一回目_モブ１
1044359326,1,0,1,Conversation flag_First purchase_Mob 1 - 会話用フラグ_購入1回目_モブ１
1044359327,1,0,1,Conversation flag_Second purchase_Mob 1 - 会話用フラグ_購入2回目_モブ１
1044359328,1,0,1,Conversation flag_3rd purchase_mob 1 - 会話用フラグ_購入3回目_モブ１
1044359329,1,0,1,Conversation flag _ - 会話用フラグ_
1044359330,1,0,1,Conversation flag_Initialization re-execution_Type D_Mob 1 - 会話用フラグ_初期化再実行_タイプD_モブ１
1044359331,1,0,1,Conversational flag_Flag attacked 3 times_Type D_Mob 1 - 会話用フラグ_3回攻撃されたフラグ_タイプD_モブ１
1044359332,1,0,1,Conversation flag_Map point release_Type D_Mob 1 - 会話用フラグ_地図ポイント開放_タイプD_モブ１
1044359333,1,0,1,Conversation flag _ - 会話用フラグ_
1044359334,1,0,1,Conversation flag _ - 会話用フラグ_
1044359335,1,5,1,Conversation flag_Type D_Greetings_First time completed_Mob 1 - 会話用フラグ_タイプD_挨拶_一回目済_モブ１
1044359336,1,0,1,Conversation flag _ - 会話用フラグ_
1044359337,1,0,1,Conversation flag _ - 会話用フラグ_
1044359338,1,0,1,Conversation flag _ - 会話用フラグ_
1044359339,1,0,1,Conversation flag _ - 会話用フラグ_
1044359340,1,0,1,Conversation flag_Initialization re-execution_Type E_Mob 1 - 会話用フラグ_初期化再実行_タイプE_モブ１
1044359341,1,0,1,Conversational flag_Flag attacked 3 times_Type E_Mob 1 - 会話用フラグ_3回攻撃されたフラグ_タイプE_モブ１
1044359342,1,0,1,Conversation flag_Map point open_Type E_Mob 1 - 会話用フラグ_地図ポイント開放_タイプE_モブ１
1044359343,1,0,1,Conversation flag _ - 会話用フラグ_
1044359344,1,0,1,Conversation flag _ - 会話用フラグ_
1044359345,1,5,1,Conversation flag_Type E_Greetings_First time completed_Mob 1 - 会話用フラグ_タイプE_挨拶_一回目済_モブ１
1044359346,1,0,1,Conversation flag _ - 会話用フラグ_
1044359347,1,0,1,Conversation flag _ - 会話用フラグ_
1044359348,1,0,1,Conversation flag _ - 会話用フラグ_
1044359349,1,0,1,Conversation flag _ - 会話用フラグ_
1044359350,1,0,1,Conversation flag_Initialization re-execution_Type F_Mob 1 - 会話用フラグ_初期化再実行_タイプF_モブ１
1044359351,1,0,1,Conversational flag_Flag attacked 3 times_Type F_Mob 1 - 会話用フラグ_3回攻撃されたフラグ_タイプF_モブ１
1044359352,1,0,1,Conversation flag_Map point open_Type F_Mob 1 - 会話用フラグ_地図ポイント開放_タイプF_モブ１
1044359353,1,0,1,Conversation flag _ - 会話用フラグ_
1044359354,1,0,1,Conversation flag _ - 会話用フラグ_
1044359355,1,5,1,Conversation flag_Type F_Greetings_First time completed_Mob 1 - 会話用フラグ_タイプF_挨拶_一回目済_モブ１
1044359356,1,0,1,Conversation flag _ - 会話用フラグ_
1044359357,1,0,1,Conversation flag _ - 会話用フラグ_
1044359358,1,0,1,Conversation flag _ - 会話用フラグ_
1044359359,1,0,1,Conversation flag _ - 会話用フラグ_
4000,1,6,1,Survival status_survival - 生存状態_生存
4001,1,6,1,Survival status_hostile (exempt) - 生存状態_敵対（免罪可）
4002,1,6,1,Survival_Hostile (No exemption) - 生存状態_敵対（免罪不可）
4003,1,6,1,Survival_Death - 生存状態_死亡
4004,1,6,1,Survival status_ - 生存状態_
4005,1,7,1,Event state_Initial state_Mob 2 - イベント状態_初期状態_モブ２
4006,1,7,1,Event status_ - イベント状態_
4007,1,7,1,Event status_ - イベント状態_
4008,1,7,1,Event status_ - イベント状態_
4009,1,7,1,Event status_ - イベント状態_
4010,1,7,1,Event status_ - イベント状態_
4011,1,7,1,Event status_ - イベント状態_
4012,1,7,1,Event status_ - イベント状態_
4013,1,7,1,Event status_ - イベント状態_
4014,1,7,1,Event status_ - イベント状態_
4015,1,7,1,Event status_ - イベント状態_
4016,1,7,1,Event status_ - イベント状態_
4017,1,7,1,Event status_ - イベント状態_
4018,1,0,1,System_event state real-time transition kick - システム_イベント状態リアルタイム遷移キック
4019,1,0,1,System_event state transition ID - システム_イベント状態遷移ID
1044392710,1,0,1,Volatilization flag _ Damaged conversation playback _ Donkey replayed _ Mob 2 - 揮発フラグ_被ダメ会話再生_ロバ再生済_モブ２
1044392711,1,0,1,Volatilization flag_Damaged conversation played 1_Mob 2 - 揮発フラグ_被ダメ会話再生済1_モブ２
1044392712,1,0,1,Volatilization flag_Type A_Call playback_Mob 2 - 揮発フラグ_タイプA_呼びかけ再生_モブ２
1044392713,1,0,1,Volatilization flag_Type A_Called_Mob 2 - 揮発フラグ_タイプA_呼びかけ済_モブ２
1044392714,1,0,1,Volatile flag_Type C_Read now_Mob 2 - 揮発フラグ_タイプC_今ロード買い物済_モブ２
1044392715,1,0,1,Volatilization flag_Type C_Load now greeted_Mob 2 - 揮発フラグ_タイプC_今ロード挨拶済_モブ２
1044392716,1,0,1,Volatile flag_Type D_Load now greeted_Mob 2 - 揮発フラグ_タイプD_今ロード挨拶済_モブ２
1044392717,1,0,1,Volatilization flag_Type E_Load now greeted_Mob 2 - 揮発フラグ_タイプE_今ロード挨拶済_モブ２
1044392718,1,0,1,Volatilization flag _ Damaged conversation playback _ Donkey playback _ Mob 2 - 揮発フラグ_被ダメ会話再生_ロバ再生_モブ２
1044392719,1,0,1,Volatilization flag_Damaged conversation played 2_Mob 2 - 揮発フラグ_被ダメ会話再生済2_モブ２
1044399250,1,0,1,Conversation flag_Initialization re-execution_Type A_Mob 2 - 会話用フラグ_初期化再実行_タイプA_モブ２
1044399251,1,0,1,Conversational flag_Flag attacked 3 times_Type A_Mob 2 - 会話用フラグ_3回攻撃されたフラグ_タイプA_モブ２
1044399252,1,0,1,Conversation flag_Map point open_Type A_Mob 2 - 会話用フラグ_地図ポイント開放_タイプA_モブ２
1044399253,1,5,1,Conversation flag_First hostile conversation played - 会話用フラグ_初回敵対会話再生済
1044399254,1,0,1,Conversation flag _ - 会話用フラグ_
1044399255,1,5,1,Conversation flag_Type A_Greetings_First time completed_Mob 2 - 会話用フラグ_タイプA_挨拶_一回目済_モブ２
1044399256,1,0,1,Conversation flag _ - 会話用フラグ_
1044399257,1,0,1,Conversation flag _ - 会話用フラグ_
1044399258,1,0,1,Conversation flag _ - 会話用フラグ_
1044399259,1,0,1,Conversation flag _ - 会話用フラグ_
1044399260,1,0,1,Conversation flag_Initialization re-execution_Type B_Mob 2 - 会話用フラグ_初期化再実行_タイプB_モブ２
1044399261,1,0,1,Conversational flag_Flag attacked 3 times_Type B_Mob 2 - 会話用フラグ_3回攻撃されたフラグ_タイプB_モブ２
1044399262,1,0,1,Conversation flag_Map point release_Type B_Mob 2 - 会話用フラグ_地図ポイント開放_タイプB_モブ２
1044399263,1,0,1,Conversation flag _ - 会話用フラグ_
1044399264,1,0,1,Conversation flag _ - 会話用フラグ_
1044399265,1,5,1,Conversation flag_Type B_Greetings_First time completed_Mob 2 - 会話用フラグ_タイプB_挨拶_一回目済_モブ２
1044399266,1,0,1,Conversation flag _ - 会話用フラグ_
1044399267,1,0,1,Conversation flag _ - 会話用フラグ_
1044399268,1,0,1,Conversation flag _ - 会話用フラグ_
1044399269,1,0,1,Conversation flag _ - 会話用フラグ_
1044399270,1,0,1,Conversation flag_initialization re-execution_type C_mob 2 - 会話用フラグ_初期化再実行_タイプC_モブ２
1044399271,1,0,1,Conversational flag_Flag attacked 3 times_Type C_Mob 2 - 会話用フラグ_3回攻撃されたフラグ_タイプC_モブ２
1044399272,1,0,1,Conversation flag_Map point open_Type C_Mob 2 - 会話用フラグ_地図ポイント開放_タイプC_モブ２
1044399273,1,0,1,Conversation flag _ - 会話用フラグ_
1044399274,1,0,1,Conversation flag _ - 会話用フラグ_
1044399275,1,5,1,Conversation flag_Type C_Greetings_First time_Mob 2 - 会話用フラグ_タイプC_挨拶_一回目_モブ２
1044399276,1,0,1,Conversation flag_First purchase_Mob 2 - 会話用フラグ_購入1回目_モブ２
1044399277,1,0,1,Conversation flag_Second purchase_Mob 2 - 会話用フラグ_購入2回目_モブ２
1044399278,1,0,1,Conversation flag_3rd purchase_mob 2 - 会話用フラグ_購入3回目_モブ２
1044399279,1,0,1,Conversation flag _ - 会話用フラグ_
1044399280,1,0,1,Conversation flag_initialization re-execution_type D_mob 2 - 会話用フラグ_初期化再実行_タイプD_モブ２
1044399281,1,0,1,Conversational flag_Flag attacked 3 times_Type D_Mob 2 - 会話用フラグ_3回攻撃されたフラグ_タイプD_モブ２
1044399282,1,0,1,Conversation flag_Map point release_Type D_Mob 2 - 会話用フラグ_地図ポイント開放_タイプD_モブ２
1044399283,1,0,1,Conversation flag _ - 会話用フラグ_
1044399284,1,0,1,Conversation flag _ - 会話用フラグ_
1044399285,1,5,1,Conversation flag_Type D_Greetings_First time completed_Mob 2 - 会話用フラグ_タイプD_挨拶_一回目済_モブ２
1044399286,1,0,1,Conversation flag _ - 会話用フラグ_
1044399287,1,0,1,Conversation flag _ - 会話用フラグ_
1044399288,1,0,1,Conversation flag _ - 会話用フラグ_
1044399289,1,0,1,Conversation flag _ - 会話用フラグ_
1044399290,1,0,1,Conversation flag_Initialization re-execution_Type E_Mob 2 - 会話用フラグ_初期化再実行_タイプE_モブ２
1044399291,1,0,1,Conversational flag_3 times attacked flag_type E_mob 2 - 会話用フラグ_3回攻撃されたフラグ_タイプE_モブ２
1044399292,1,0,1,Conversation flag_Map point open_Type E_Mob 2 - 会話用フラグ_地図ポイント開放_タイプE_モブ２
1044399293,1,0,1,Conversation flag _ - 会話用フラグ_
1044399294,1,0,1,Conversation flag _ - 会話用フラグ_
1044399295,1,5,1,Conversation flag_Type E_Greetings_First time completed_Mob 2 - 会話用フラグ_タイプE_挨拶_一回目済_モブ２
1044399296,1,0,1,Conversation flag _ - 会話用フラグ_
1044399297,1,0,1,Conversation flag _ - 会話用フラグ_
1044399298,1,0,1,Conversation flag _ - 会話用フラグ_
1044399299,1,0,1,Conversation flag _ - 会話用フラグ_
1044399300,1,0,1,Conversation flag_Initialization re-execution_Type F_Mob 2 - 会話用フラグ_初期化再実行_タイプF_モブ２
1044399301,1,0,1,Conversational flag_Flag attacked 3 times_Type F_Mob 2 - 会話用フラグ_3回攻撃されたフラグ_タイプF_モブ２
1044399302,1,0,1,Conversation flag_Map point open_Type F_Mob 2 - 会話用フラグ_地図ポイント開放_タイプF_モブ２
1044399303,1,0,1,Conversation flag _ - 会話用フラグ_
1044399304,1,0,1,Conversation flag _ - 会話用フラグ_
1044399305,1,5,1,Conversation flag_Type F_Greetings_First time completed_Mob 2 - 会話用フラグ_タイプF_挨拶_一回目済_モブ２
1044399306,1,0,1,Conversation flag _ - 会話用フラグ_
1044399307,1,0,1,Conversation flag _ - 会話用フラグ_
1044399308,1,0,1,Conversation flag _ - 会話用フラグ_
1044399309,1,0,1,Conversation flag _ - 会話用フラグ_
4740,1,6,1,Survival status_survival - 生存状態_生存
4741,1,6,1,Survival status_hostile (exempt) - 生存状態_敵対（免罪可）
4742,1,6,1,Survival_Hostile (No exemption) - 生存状態_敵対（免罪不可）
4743,1,6,1,Survival_Death - 生存状態_死亡
4744,1,6,1,Survival status_ - 生存状態_
4745,1,7,1,Event state_Initial state_Mob 3 - イベント状態_初期状態_モブ３
4746,1,7,1,Event status_ - イベント状態_
4747,1,7,1,Event status_ - イベント状態_
4748,1,7,1,Event status_ - イベント状態_
4749,1,7,1,Event status_ - イベント状態_
4750,1,7,1,Event status_ - イベント状態_
4751,1,7,1,Event status_ - イベント状態_
4752,1,7,1,Event status_ - イベント状態_
4753,1,7,1,Event status_ - イベント状態_
4754,1,7,1,Event status_ - イベント状態_
4755,1,7,1,Event status_ - イベント状態_
4756,1,7,1,Event status_ - イベント状態_
4757,1,7,1,Event status_ - イベント状態_
4758,1,0,1,System_event state real-time transition kick - システム_イベント状態リアルタイム遷移キック
4759,1,0,1,System_event state transition ID - システム_イベント状態遷移ID
1041362700,1,0,1,Volatilization flag _ Damaged conversation playback _ Donkey replayed _ Mob 3 - 揮発フラグ_被ダメ会話再生_ロバ再生済_モブ３
1041362701,1,0,1,Volatilization flag_Damaged conversation played 1_Mob 3 - 揮発フラグ_被ダメ会話再生済1_モブ３
1041362702,1,0,1,Volatilization flag_Type A_Call playback_Mob 3 - 揮発フラグ_タイプA_呼びかけ再生_モブ３
1041362703,1,0,1,Volatilization flag_Type A_Called_Mob 3 - 揮発フラグ_タイプA_呼びかけ済_モブ３
1041362704,1,0,1,Volatile Flag_Type C_Read Now _Mob 3 - 揮発フラグ_タイプC_今ロード買い物済_モブ３
1041362705,1,0,1,Volatilization flag_Type C_Load now greeted_Mob 3 - 揮発フラグ_タイプC_今ロード挨拶済_モブ３
1041362706,1,0,1,Volatile flag_Type D_Load now greeted_Mob 3 - 揮発フラグ_タイプD_今ロード挨拶済_モブ３
1041362707,1,0,1,Volatilization flag_Type E_Load now greeted_Mob 3 - 揮発フラグ_タイプE_今ロード挨拶済_モブ３
1041362708,1,0,1,Volatilization flag _ Damaged conversation playback _ Donkey playback _ Mob 3 - 揮発フラグ_被ダメ会話再生_ロバ再生_モブ３
1041362709,1,0,1,Volatilization flag_Damaged conversation played 2_Mob 3 - 揮発フラグ_被ダメ会話再生済2_モブ３
1041369200,1,0,1,Conversation flag_Initialization re-execution_Type A_Mob 3 - 会話用フラグ_初期化再実行_タイプA_モブ３
1041369201,1,0,1,Conversational flag_3 times attacked flag_type A_mob 3 - 会話用フラグ_3回攻撃されたフラグ_タイプA_モブ３
1041369202,1,0,1,Conversation flag_Map point open_Type A_Mob 3 - 会話用フラグ_地図ポイント開放_タイプA_モブ３
1041369203,1,5,1,Conversation flag_First hostile conversation played - 会話用フラグ_初回敵対会話再生済
1041369204,1,0,1,Conversation flag _ - 会話用フラグ_
1041369205,1,5,1,Conversation flag_Type A_Greetings_First time completed_Mob 3 - 会話用フラグ_タイプA_挨拶_一回目済_モブ３
1041369206,1,0,1,Conversation flag _ - 会話用フラグ_
1041369207,1,0,1,Conversation flag _ - 会話用フラグ_
1041369208,1,0,1,Conversation flag _ - 会話用フラグ_
1041369209,1,0,1,Conversation flag _ - 会話用フラグ_
1041369210,1,0,1,Conversation flag_Initialization re-execution_Type B_Mob 3 - 会話用フラグ_初期化再実行_タイプB_モブ３
1041369211,1,0,1,Conversational flag_3 times attacked flag_type B_mob 3 - 会話用フラグ_3回攻撃されたフラグ_タイプB_モブ３
1041369212,1,0,1,Conversation flag_Map point release_Type B_Mob 3 - 会話用フラグ_地図ポイント開放_タイプB_モブ３
1041369213,1,0,1,Conversation flag _ - 会話用フラグ_
1041369214,1,0,1,Conversation flag _ - 会話用フラグ_
1041369215,1,5,1,Conversation flag_Type B_Greetings_First time completed_Mob 3 - 会話用フラグ_タイプB_挨拶_一回目済_モブ３
1041369216,1,0,1,Conversation flag _ - 会話用フラグ_
1041369217,1,0,1,Conversation flag _ - 会話用フラグ_
1041369218,1,0,1,Conversation flag _ - 会話用フラグ_
1041369219,1,0,1,Conversation flag _ - 会話用フラグ_
1041369220,1,0,1,Conversation flag_initialization re-execution_type C_mob 3 - 会話用フラグ_初期化再実行_タイプC_モブ３
1041369221,1,0,1,Conversational flag_3 times attacked flag_type C_mob 3 - 会話用フラグ_3回攻撃されたフラグ_タイプC_モブ３
1041369222,1,0,1,Conversation flag_Map point release_Type C_Mob 3 - 会話用フラグ_地図ポイント開放_タイプC_モブ３
1041369223,1,0,1,Conversation flag _ - 会話用フラグ_
1041369224,1,0,1,Conversation flag _ - 会話用フラグ_
1041369225,1,5,1,Conversation flag_Type C_Greetings_First time_Mob 3 - 会話用フラグ_タイプC_挨拶_一回目_モブ３
1041369226,1,0,1,Conversation flag_First purchase_Mob 3 - 会話用フラグ_購入1回目_モブ３
1041369227,1,0,1,Conversation flag_Second purchase_Mob 3 - 会話用フラグ_購入2回目_モブ３
1041369228,1,0,1,Conversation flag_3rd purchase_mob 3 - 会話用フラグ_購入3回目_モブ３
1041369229,1,0,1,Conversation flag _ - 会話用フラグ_
1041369230,1,0,1,Conversation flag_initialization re-execution_type D_mob 3 - 会話用フラグ_初期化再実行_タイプD_モブ３
1041369231,1,0,1,Conversational flag_3 times attacked flag_type D_mob 3 - 会話用フラグ_3回攻撃されたフラグ_タイプD_モブ３
1041369232,1,0,1,Conversation flag_Map point release_Type D_Mob 3 - 会話用フラグ_地図ポイント開放_タイプD_モブ３
1041369233,1,0,1,Conversation flag _ - 会話用フラグ_
1041369234,1,0,1,Conversation flag _ - 会話用フラグ_
1041369235,1,5,1,Conversation flag_Type D_Greetings_First time completed_Mob 3 - 会話用フラグ_タイプD_挨拶_一回目済_モブ３
1041369236,1,0,1,Conversation flag _ - 会話用フラグ_
1041369237,1,0,1,Conversation flag _ - 会話用フラグ_
1041369238,1,0,1,Conversation flag _ - 会話用フラグ_
1041369239,1,0,1,Conversation flag _ - 会話用フラグ_
1041369240,1,0,1,Conversation flag_Initialization re-execution_Type E_Mob 3 - 会話用フラグ_初期化再実行_タイプE_モブ３
1041369241,1,0,1,Conversational flag_3 times attacked flag_type E_mob 3 - 会話用フラグ_3回攻撃されたフラグ_タイプE_モブ３
1041369242,1,0,1,Conversation flag_Map point open_Type E_Mob 3 - 会話用フラグ_地図ポイント開放_タイプE_モブ３
1041369243,1,0,1,Conversation flag _ - 会話用フラグ_
1041369244,1,0,1,Conversation flag _ - 会話用フラグ_
1041369245,1,5,1,Conversation flag_Type E_Greetings_First time completed_Mob 3 - 会話用フラグ_タイプE_挨拶_一回目済_モブ３
1041369246,1,0,1,Conversation flag _ - 会話用フラグ_
1041369247,1,0,1,Conversation flag _ - 会話用フラグ_
1041369248,1,0,1,Conversation flag _ - 会話用フラグ_
1041369249,1,0,1,Conversation flag _ - 会話用フラグ_
1041369250,1,0,1,Conversation flag_initialization re-execution_type F_mob 3 - 会話用フラグ_初期化再実行_タイプF_モブ３
1041369251,1,0,1,Conversational flag_3 times attacked flag_type F_mob 3 - 会話用フラグ_3回攻撃されたフラグ_タイプF_モブ３
1041369252,1,0,1,Conversation flag_Map point open_Type F_Mob 3 - 会話用フラグ_地図ポイント開放_タイプF_モブ３
1041369253,1,0,1,Conversation flag _ - 会話用フラグ_
1041369254,1,0,1,Conversation flag _ - 会話用フラグ_
1041369255,1,5,1,Conversation flag_Type F_Greetings_First time completed_Mob 3 - 会話用フラグ_タイプF_挨拶_一回目済_モブ３
1041369256,1,0,1,Conversation flag _ - 会話用フラグ_
1041369257,1,0,1,Conversation flag _ - 会話用フラグ_
1041369258,1,0,1,Conversation flag _ - 会話用フラグ_
1041369259,1,0,1,Conversation flag _ - 会話用フラグ_
EFID_Talk_NPC802
ID,UT,PC,FN,Name
4740,1,0,1,Survival status_survival - 生存状態_生存
4741,1,0,1,Survival status_hostile (exempt) - 生存状態_敵対（免罪可）
4742,1,0,1,Survival_Hostile (No exemption) - 生存状態_敵対（免罪不可）
4743,1,0,1,Survival_Death - 生存状態_死亡
4744,1,0,1,Survival status_ - 生存状態_
4745,1,0,1,Event status_First meeting - イベント状態_初対面
4746,1,0,1,Event status_acquaintance - イベント状態_顔見知り
4747,1,0,1,Event status_Customers - イベント状態_お得意様
4748,1,0,1,Event status_ - イベント状態_
4749,1,0,1,Event status_ - イベント状態_
4750,1,0,1,Event status_ - イベント状態_
4751,1,0,1,Event status_ - イベント状態_
4752,1,0,1,Event status_ - イベント状態_
4753,1,0,1,Event status_ - イベント状態_
4754,1,0,1,Event status_ - イベント状態_
4755,1,0,1,Event status_ - イベント状態_
4756,1,0,1,Event status_ - イベント状態_
4757,1,0,1,Event status_ - イベント状態_
4758,1,0,1,Event status_ - イベント状態_
4759,1,0,1,Event status_ - イベント状態_
1041362700,1,0,1,Volatile_now loaded greetings - 揮発_今ロード挨拶済
1041362701,1,0,1,Volatile_ - 揮発_
1041362702,1,0,1,Volatile_ - 揮発_
1041362703,1,0,1,Volatile_now loaded purchase counted - 揮発_今ロード購入カウント済
1041362704,1,0,1,Volatile_ - 揮発_
1041362705,1,0,1,Volatile_hostile conversation replayed - 揮発_敵対会話再生済
1041362706,1,0,1,Volatile_whole hostile to hostile - 揮発_全体敵対から敵対した
1041362707,1,0,1,Volatilization_Don't use conversation played - 揮発_被ダメ会話再生済
1041362708,1,0,1,Volatile_ - 揮発_
1041362709,1,0,1,Volatile_ - 揮発_
1041369200,1,0,1,Conversation _m60_41_36_ Initialization re-execution - 会話用_m60_41_36_初期化再実行
1041369201,1,0,1,Conversation _ First face-to-face greeting replayed - 会話用_初対面挨拶再生済
1041369202,1,0,1,Conversation _ Acquaintance greetings played - 会話用_顔見知り挨拶再生済
1041369203,1,0,1,Conversation _ Customer greetings played - 会話用_お得意様挨拶再生済
1041369204,1,0,1,Conversation _ Number of attacks 1 First conversation played - 会話用_襲われ数1初回会話再生済
1041369205,1,0,1,Conversation _ Number of attacks 2 First conversation played - 会話用_襲われ数2初回会話再生済
