File,Param,Index,Name,Machine Translated
m10_10_00_00,Point,325,風_範囲_808003_1000,Wind_Range_808003_1000
m10_10_00_00,Point,326,風_範囲_808003_1300,Wind_Range_808003_1300
m10_10_00_00,Point,327,風_範囲_808003_1600,Wind_Range_808003_1600
m10_10_00_00,Point,328,風_範囲_808003_2300,Wind_Range_808003_2300
m10_10_00_00,Point,329,風_範囲_808003_2301,Wind_Range_808003_2301
m10_10_00_00,Point,330,風_範囲_808003_2400,Wind_Range_808003_2400
m10_10_00_00,Point,331,風_範囲_808003_3700,Wind_Range_808003_3700
m10_10_00_00,Point,332,風_範囲_808003_4000,Wind_Range_808003_4000
m10_10_00_00,Point,333,風_範囲_808003_4700,Wind_Range_808003_4700
m10_10_00_00,Point,334,空間上書き1,Spatial overwrite 1
m10_10_00_00,Point,335,空間上書き2,Spatial overwrite 2
m10_10_00_00,Point,336,空間上書き3,Spatial overwrite 3
m10_10_00_00,Point,337,空間上書き4,Spatial overwrite 4
m10_10_00_00,Point,338,空間上書き5,Spatial overwrite 5
m10_10_00_00,Point,339,環境音_風速1 重ガードメカ,Environmental sound_wind speed 1 heavy guard mechanism
m10_10_00_00,Point,340,●●●ナビ生成区域●●●,●●●Navi generation area●●●
m10_10_00_00,Point,341,情報地図撮影用,For information map photography
m10_10_00_00,Point,342,滑車アセット直下のメッシュ削除,Delete the mesh directly below the pulley asset
m10_10_00_00,Point,343,滑車アセット直下のメッシュ削除,Delete the mesh directly below the pulley asset
m10_10_00_00,Point,344,イグアス戦用落下防止壁削除領域,Fall prevention wall deletion area for Iguazu battle
m10_10_00_00,Point,345,イグアス戦用落下防止壁削除領域,Fall prevention wall deletion area for Iguazu battle
m10_10_00_00,Point,346,イグアス戦用落下防止壁削除領域,Fall prevention wall deletion area for Iguazu battle
m10_10_00_00,Point,347,イグアス戦用落下防止壁削除領域,Fall prevention wall deletion area for Iguazu battle
m10_10_00_00,Point,348,イグアス戦用落下防止壁削除領域,Fall prevention wall deletion area for Iguazu battle
m10_10_00_00,Point,349,イグアス戦用落下防止壁削除領域,Fall prevention wall deletion area for Iguazu battle
m10_10_00_00,Point,350,キルゾーン淵用落下防止壁削除1,Kill zone deep fall prevention wall removed 1
m10_10_00_00,Point,351,キルゾーン淵用落下防止壁削除2,Deletion of fall prevention wall for Kill Zone Deep 2
m10_10_00_00,Point,352,キルゾーン落下防止壁削除用,Kill zone fall prevention wall removal
m10_10_00_00,Point,353,汎用遮蔽上の落下防止を削除1,Removed fall protection on generic shielding1
m10_10_00_00,Point,354,汎用遮蔽上の落下防止を削除2,Removed fall protection on generic shielding2
m10_10_00_00,Point,355,汎用遮蔽上の落下防止を削除3,Removed fall protection on generic shielding3
m10_10_00_00,Point,356,汎用遮蔽上の落下防止を削除4,Removed fall protection on generic shielding4
m10_10_00_00,Point,357,10101600_ジャンプ可能領域_400,10101600_Jumpable area_400
m10_10_00_00,Point,358,10101601_ジャンプ可能領域_400,10101601_Jumpable area_400
m10_10_00_00,Point,359,カタパルト終点01,Catapult end point 01
m10_10_00_00,Point,360,カタパルト終点02,Catapult end point 02
m10_10_00_00,Part,0,エレベータ制御用ダミーキャラ,Dummy character for elevator control
m10_10_00_00,Part,1,エレベータ制御用ダミーキャラ02,Dummy character for elevator control 02
m10_10_00_00,Part,38,死亡床,death bed
m10_10_00_00,Part,39,オンラインアリーナ用　死亡床,Death bed for online arena
m10_10_00_00,Part,40,敵にしか当たらない壁,A wall that only hits enemies
m10_10_00_00,Part,41,屋内探索用　敵にしか当たらない壁,"For indoor exploration, a wall that only hits enemies"
m10_10_00_00,Part,42,敵にしか当たらない壁,A wall that only hits enemies
m10_10_00_00,Part,43,マップカメラ当たり,per map camera
m10_10_00_00,Part,44,キャラ全般用　透明壁,Transparent wall for all characters
m10_10_00_00,Part,45,キャラにしか当たらない壁,A wall that only hits the character
m10_10_00_00,Part,46,ボス用透明壁,Transparent wall for boss
m10_10_00_00,Part,47,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,48,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,49,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,50,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,51,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,52,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,53,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,54,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,55,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,56,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,57,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,58,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,59,描画グループのみ反映,Reflects drawing group only
m10_10_00_00,Part,60,メインミッション用作戦ライン1,Operation line 1 for main mission
m10_10_00_00,Part,61,線路用作戦ライン,Railway strategy line
m10_10_00_00,Part,62,駅強敵用作戦ライン,Operation line for strong enemies at the station
m10_10_00_00,Part,63,屋内探索　イグアス戦用　作戦ライン,Indoor search Operation line for Iguazu battle
m10_10_00_00,Part,64,メインミッション用作戦ライン2,Operation line 2 for main mission
m10_10_00_00,Part,65,メインミッション用作戦ライン3,Operation line 3 for main mission
m10_10_00_00,Part,66,ボス部屋　作戦ライン,Boss room strategy line
m10_10_00_00,Part,67,ボス部屋前　作戦ライン,"In front of the boss room, strategy line"
m10_10_00_00,Part,68,屋内探索スタート用　作戦ライン,Strategy line for starting indoor exploration
m10_10_00_00,Part,69,エレベータ　自機閉じ込め用ヒット,Elevator self-confinement hit
m10_10_00_00,Part,70,大陸殻上　作戦ライン,Operation line on the continental shell
m10_10_00_00,Part,71,大陸殻上ボス部屋　作戦ライン,Continental shell boss room strategy line
m10_10_00_00,Part,72,大陸殻上ボス撃破後　作戦ライン,Operation line after defeating the boss on the continental shell
m10_10_00_00,Part,73,オンラインアリーナ用　作戦ライン,Strategy line for online arena
m10_10_00_00,Part,74,オフラインアリーナ用　作戦ライン,Operation line for offline arena
m10_10_00_00,Part,190,環境マップ固定化：ID600,Fixed environment map: ID600
m10_10_00_00,Part,191,環境マップ固定化：ID601,Fixed environment map: ID601
m10_10_00_00,Part,192,環境マップ固定化：ID602,Fixed environment map: ID602
m10_10_00_00,Part,193,環境マップ固定化：ID603,Fixed environment map: ID603
m10_10_00_00,Part,194,環境マップ固定化：ID604,Fixed environment map: ID604
m10_20_00_00,Event,0,アーカイブ①,Archive ①
m10_20_00_00,Event,1,アーカイブ②,Archive ②
m10_20_00_00,Event,2,宝パーツ 室内,Treasure parts indoors
m10_20_00_00,Event,3,宝パーツ　壊れた道,Treasure Parts Broken Road
m10_20_00_00,Event,4,宝パーツ　大足場,Treasure parts large scaffolding
m10_20_00_00,Point,0,Env_Point000,Env_Point000
m10_20_00_00,Point,1,Env_Point001,Env_Point001
m10_20_00_00,Point,2,Env_Point002,Env_Point002
m10_20_00_00,Point,3,Env_Point003,Env_Point003
m10_20_00_00,Point,4,Env_Point004,Env_Point004
m10_20_00_00,Point,5,Env_Point005,Env_Point005
m10_20_00_00,Point,6,Env_Point006,Env_Point006
m10_20_00_00,Point,7,Env_Point007,Env_Point007
m10_20_00_00,Point,8,Env_Point008,Env_Point008
m10_20_00_00,Point,9,Env_Point050,Env_Point050
m10_20_00_00,Point,10,Env_Point051,Env_Point051
m10_20_00_00,Point,11,Env_Point052,Env_Point052
m10_20_00_00,Point,12,Env_Point053,Env_Point053
m10_20_00_00,Point,13,Env_Point054,Env_Point054
m10_20_00_00,Point,14,Env_Point100,Env_Point100
m10_20_00_00,Point,15,Env_Point102,Env_Point102
m10_20_00_00,Point,16,Env_Point103,Env_Point103
m10_20_00_00,Point,17,Env_Point104,Env_Point104
m10_20_00_00,Point,18,Env_Point105,Env_Point105
m10_20_00_00,Point,19,Env_Point106,Env_Point106
m10_20_00_00,Point,20,Env_Point107,Env_Point107
m10_20_00_00,Point,21,Env_Point108,Env_Point108
m10_20_00_00,Point,22,Env_Point109,Env_Point109
m10_20_00_00,Point,23,Env_Point110,Env_Point110
m10_20_00_00,Point,24,Env_Point111,Env_Point111
m10_20_00_00,Point,25,Env_Point112,Env_Point112
m10_20_00_00,Point,26,Env_Point113,Env_Point113
m10_20_00_00,Point,27,Env_Point114,Env_Point114
m10_20_00_00,Point,28,Env_Point115,Env_Point115
m10_20_00_00,Point,29,Env_Point116,Env_Point116
m10_20_00_00,Point,30,Env_Point117,Env_Point117
m10_20_00_00,Point,31,Env_Point118,Env_Point118
m10_20_00_00,Point,32,Env_Point119,Env_Point119
m10_20_00_00,Point,33,Env_Point120,Env_Point120
m10_20_00_00,Point,34,Env_Point200,Env_Point200
m10_20_00_00,Point,35,Env_Point201,Env_Point201
m10_20_00_00,Point,36,Env_Point202,Env_Point202
m10_20_00_00,Point,37,Env_Point203,Env_Point203
m10_20_00_00,Point,38,Env_Point204,Env_Point204
m10_20_00_00,Point,39,Env_Point205,Env_Point205
m10_20_00_00,Point,40,Env_Point206,Env_Point206
m10_20_00_00,Point,41,Env_Point207,Env_Point207
m10_20_00_00,Point,42,Env_Point208,Env_Point208
m10_20_00_00,Point,43,Env_Point209,Env_Point209
m10_20_00_00,Point,44,Env_Point210,Env_Point210
m10_20_00_00,Point,45,Env_Point211,Env_Point211
m10_20_00_00,Point,46,Env_Point212,Env_Point212
m10_20_00_00,Point,47,Env_Point213,Env_Point213
m10_20_00_00,Point,48,Env_Point214,Env_Point214
m10_20_00_00,Point,49,Env_Point215,Env_Point215
m10_20_00_00,Point,50,Env_Point216,Env_Point216
m10_20_00_00,Point,51,Env_Point217,Env_Point217
m10_20_00_00,Point,52,Env_Point218,Env_Point218
m10_20_00_00,Point,53,Env_Point219,Env_Point219
m10_20_00_00,Point,54,Env_Point220,Env_Point220
m10_20_00_00,Point,55,Env_Point221,Env_Point221
m10_20_00_00,Point,56,Env_Point222,Env_Point222
m10_20_00_00,Point,57,Env_Point223,Env_Point223
m10_20_00_00,Point,58,Env_Point224,Env_Point224
m10_20_00_00,Point,59,Env_Point225,Env_Point225
m10_20_00_00,Point,60,Env_Point226,Env_Point226
m10_20_00_00,Point,61,Env_Point227,Env_Point227
m10_20_00_00,Point,62,Env_Point228,Env_Point228
m10_20_00_00,Point,63,Env_Point229,Env_Point229
m10_20_00_00,Point,64,Env_Point230,Env_Point230
m10_20_00_00,Point,65,Env_Point231,Env_Point231
m10_20_00_00,Point,66,Env_Point232,Env_Point232
m10_20_00_00,Point,67,Env_Point233,Env_Point233
m10_20_00_00,Point,68,Env_Point234,Env_Point234
m10_20_00_00,Point,69,Env_Point235,Env_Point235
m10_20_00_00,Point,70,Env_Point236,Env_Point236
m10_20_00_00,Point,71,Env_Point237,Env_Point237
m10_20_00_00,Point,72,Env_Point238,Env_Point238
m10_20_00_00,Point,73,Env_Point239,Env_Point239
m10_20_00_00,Point,74,Env_Point240,Env_Point240
m10_20_00_00,Point,75,Env_Point241,Env_Point241
m10_20_00_00,Point,76,Env_Point242,Env_Point242
m10_20_00_00,Point,77,Env_Point243,Env_Point243
m10_20_00_00,Point,78,Env_Point244,Env_Point244
m10_20_00_00,Point,79,Env_Point245,Env_Point245
m10_20_00_00,Point,80,Env_Point246,Env_Point246
m10_20_00_00,Point,81,Env_Point247,Env_Point247
m10_20_00_00,Point,82,Env_Point248,Env_Point248
m10_20_00_00,Point,83,Env_Point249,Env_Point249
m10_20_00_00,Point,84,Env_Point250,Env_Point250
m10_20_00_00,Point,85,Env_Point251,Env_Point251
m10_20_00_00,Point,86,Env_Point252,Env_Point252
m10_20_00_00,Point,87,Env_Point253,Env_Point253
m10_20_00_00,Point,88,Env_Point254,Env_Point254
m10_20_00_00,Point,89,Env_Point255,Env_Point255
m10_20_00_00,Point,90,Env_Point256,Env_Point256
m10_20_00_00,Point,91,Env_Point257,Env_Point257
m10_20_00_00,Point,92,Env_Point258,Env_Point258
m10_20_00_00,Point,93,Env_Point259,Env_Point259
m10_20_00_00,Point,94,Env_Point260,Env_Point260
m10_20_00_00,Point,95,Env_Point261,Env_Point261
m10_20_00_00,Point,96,Env_Point262,Env_Point262
m10_20_00_00,Point,97,Env_Point263,Env_Point263
m10_20_00_00,Point,98,Env_Point264,Env_Point264
m10_20_00_00,Point,99,Env_Point265,Env_Point265
m10_20_00_00,Point,100,Env_Point266,Env_Point266
m10_20_00_00,Point,101,Env_Point267,Env_Point267
m10_20_00_00,Point,102,Env_Point268,Env_Point268
m10_20_00_00,Point,103,Env_Point269,Env_Point269
m10_20_00_00,Point,104,Env_Point270,Env_Point270
m10_20_00_00,Point,105,Env_Point271,Env_Point271
m10_20_00_00,Point,106,Env_Point272,Env_Point272
m10_20_00_00,Point,107,Env_Point273,Env_Point273
m10_20_00_00,Point,108,Env_Point274,Env_Point274
m10_20_00_00,Point,109,Env_Point275,Env_Point275
m10_20_00_00,Point,110,Env_Point276,Env_Point276
m10_20_00_00,Point,111,Env_Point277,Env_Point277
m10_20_00_00,Point,112,Env_Point278,Env_Point278
m10_20_00_00,Point,113,Env_Point279,Env_Point279
m10_20_00_00,Point,114,Env_Point280,Env_Point280
m10_20_00_00,Point,115,Env_Point281,Env_Point281
m10_20_00_00,Point,116,Env_Point282,Env_Point282
m10_20_00_00,Point,117,Env_Point283,Env_Point283
m10_20_00_00,Point,118,Env_Point284,Env_Point284
m10_20_00_00,Point,119,Env_Point285,Env_Point285
m10_20_00_00,Point,120,Env_Point286,Env_Point286
m10_20_00_00,Point,121,Env_Point287,Env_Point287
m10_20_00_00,Point,122,Env_Point288,Env_Point288
m10_20_00_00,Point,123,Env_Point289,Env_Point289
m10_20_00_00,Point,124,Env_Point290,Env_Point290
m10_20_00_00,Point,125,Env_Point291,Env_Point291
m10_20_00_00,Point,126,Env_Point292,Env_Point292
m10_20_00_00,Point,127,Env_Point293,Env_Point293
m10_20_00_00,Point,128,Env_Point294,Env_Point294
m10_20_00_00,Point,129,Env_Point295,Env_Point295
m10_20_00_00,Point,130,Env_Point296,Env_Point296
m10_20_00_00,Point,131,Env_Point297,Env_Point297
m10_20_00_00,Point,132,Env_Point298,Env_Point298
m10_20_00_00,Point,133,Env_Point299,Env_Point299
m10_20_00_00,Point,134,Env_Point300,Env_Point300
m10_20_00_00,Point,135,Env_Point301,Env_Point301
m10_20_00_00,Point,136,Env_Point302,Env_Point302
m10_20_00_00,Point,137,Env_Point303,Env_Point303
m10_20_00_00,Point,138,Env_Point304,Env_Point304
m10_20_00_00,Point,139,Env_Point305,Env_Point305
m10_20_00_00,Point,140,Env_Point306,Env_Point306
m10_20_00_00,Point,141,Env_Point307,Env_Point307
m10_20_00_00,Point,142,Env_Point308,Env_Point308
m10_20_00_00,Point,143,Env_Point309,Env_Point309
m10_20_00_00,Point,144,Env_Point310,Env_Point310
m10_20_00_00,Point,145,Env_Point311,Env_Point311
m10_20_00_00,Point,146,Env_Point312,Env_Point312
m10_20_00_00,Point,147,Env_Point313,Env_Point313
m10_20_00_00,Point,148,Env_Point314,Env_Point314
m10_20_00_00,Point,149,Env_Point315,Env_Point315
m10_20_00_00,Point,150,Env_Point316,Env_Point316
m10_20_00_00,Point,151,Env_Point317,Env_Point317
m10_20_00_00,Point,152,Env_Point318,Env_Point318
m10_20_00_00,Point,153,Env_Point334,Env_Point334
m10_20_00_00,Point,154,Env_Point400,Env_Point400
m10_20_00_00,Point,155,Env_Point401,Env_Point401
m10_20_00_00,Point,156,Env_Point500,Env_Point500
m10_20_00_00,Point,157,Env_Point501,Env_Point501
m10_20_00_00,Point,158,SFX:風_ID808001_1000,SFX: Wind_ID808001_1000
m10_20_00_00,Point,159,SFX:風_ID808003_1000,SFX: Wind_ID808003_1000
m10_20_00_00,Point,160,SFX:風_ID808003_1001,SFX: Wind_ID808003_1001
m10_20_00_00,Point,161,SFX:風_ID808003_1002,SFX: Wind_ID808003_1002
m10_20_00_00,Point,162,SFX:風_ID808003_1003,SFX: Wind_ID808003_1003
m10_20_00_00,Point,163,SFX:風_ID808003_1004,SFX: Wind_ID808003_1004
m10_20_00_00,Point,164,Env_Box000,Env_Box000
m10_20_00_00,Point,165,Env_Box001,Env_Box001
m10_20_00_00,Point,166,Env_Box002,Env_Box002
m10_20_00_00,Point,167,Env_Box003,Env_Box003
m10_20_00_00,Point,168,Env_Box004,Env_Box004
m10_20_00_00,Point,169,Env_Box005,Env_Box005
m10_20_00_00,Point,170,Env_Box006,Env_Box006
m10_20_00_00,Point,171,Env_Box007,Env_Box007
m10_20_00_00,Point,172,Env_Box008,Env_Box008
m10_20_00_00,Point,173,Env_Box050,Env_Box050
m10_20_00_00,Point,174,Env_Box051,Env_Box051
m10_20_00_00,Point,175,Env_Box052,Env_Box052
m10_20_00_00,Point,176,Env_Box053,Env_Box053
m10_20_00_00,Point,177,Env_Box054,Env_Box054
m10_20_00_00,Point,178,Env_Box100,Env_Box100
m10_20_00_00,Point,179,Env_Box102,Env_Box102
m10_20_00_00,Point,180,Env_Box103,Env_Box103
m10_20_00_00,Point,181,Env_Box104,Env_Box104
m10_20_00_00,Point,182,Env_Box105,Env_Box105
m10_20_00_00,Point,183,Env_Box106,Env_Box106
m10_20_00_00,Point,184,Env_Box107,Env_Box107
m10_20_00_00,Point,185,Env_Box108,Env_Box108
m10_20_00_00,Point,186,Env_Box109,Env_Box109
m10_20_00_00,Point,187,Env_Box110,Env_Box110
m10_20_00_00,Point,188,Env_Box111,Env_Box111
m10_20_00_00,Point,189,Env_Box112,Env_Box112
m10_20_00_00,Point,190,Env_Box113,Env_Box113
m10_20_00_00,Point,191,Env_Box114,Env_Box114
m10_20_00_00,Point,192,Env_Box115,Env_Box115
m10_20_00_00,Point,193,Env_Box116,Env_Box116
m10_20_00_00,Point,194,Env_Box117,Env_Box117
m10_20_00_00,Point,195,Env_Box118,Env_Box118
m10_20_00_00,Point,196,Env_Box119,Env_Box119
m10_20_00_00,Point,197,Env_Box120,Env_Box120
m10_20_00_00,Point,198,Env_Box200,Env_Box200
m10_20_00_00,Point,199,Env_Box201,Env_Box201
m10_20_00_00,Point,200,Env_Box202,Env_Box202
m10_20_00_00,Point,201,Env_Box203,Env_Box203
m10_20_00_00,Point,202,Env_Box204,Env_Box204
m10_20_00_00,Point,203,Env_Box205,Env_Box205
m10_20_00_00,Point,204,Env_Box206,Env_Box206
m10_20_00_00,Point,205,Env_Box207,Env_Box207
m10_20_00_00,Point,206,Env_Box208,Env_Box208
m10_20_00_00,Point,207,Env_Box209,Env_Box209
m10_20_00_00,Point,208,Env_Box210,Env_Box210
m10_20_00_00,Point,209,Env_Box211,Env_Box211
m10_20_00_00,Point,210,Env_Box212,Env_Box212
m10_20_00_00,Point,211,Env_Box213,Env_Box213
m10_20_00_00,Point,212,Env_Box214,Env_Box214
m10_20_00_00,Point,213,Env_Box215,Env_Box215
m10_20_00_00,Point,214,Env_Box216,Env_Box216
m10_20_00_00,Point,215,Env_Box217,Env_Box217
m10_20_00_00,Point,216,Env_Box218,Env_Box218
m10_20_00_00,Point,217,Env_Box219,Env_Box219
m10_20_00_00,Point,218,Env_Box220,Env_Box220
m10_20_00_00,Point,219,Env_Box221,Env_Box221
m10_20_00_00,Point,220,Env_Box222,Env_Box222
m10_20_00_00,Point,221,Env_Box223,Env_Box223
m10_20_00_00,Point,222,Env_Box224,Env_Box224
m10_20_00_00,Point,223,Env_Box225,Env_Box225
m10_20_00_00,Point,224,Env_Box226,Env_Box226
m10_20_00_00,Point,225,Env_Box227,Env_Box227
m10_20_00_00,Point,226,Env_Box228,Env_Box228
m10_20_00_00,Point,227,Env_Box229,Env_Box229
m10_20_00_00,Point,228,Env_Box230,Env_Box230
m10_20_00_00,Point,229,Env_Box231,Env_Box231
m10_20_00_00,Point,230,Env_Box232,Env_Box232
m10_20_00_00,Point,231,Env_Box233,Env_Box233
m10_20_00_00,Point,232,Env_Box234,Env_Box234
m10_20_00_00,Point,233,Env_Box235,Env_Box235
m10_20_00_00,Point,234,Env_Box236,Env_Box236
m10_20_00_00,Point,235,Env_Box237,Env_Box237
m10_20_00_00,Point,236,Env_Box238,Env_Box238
m10_20_00_00,Point,237,Env_Box239,Env_Box239
m10_20_00_00,Point,238,Env_Box240,Env_Box240
m10_20_00_00,Point,239,Env_Box241,Env_Box241
m10_20_00_00,Point,240,Env_Box242,Env_Box242
m10_20_00_00,Point,241,Env_Box243,Env_Box243
m10_20_00_00,Point,242,Env_Box244,Env_Box244
m10_20_00_00,Point,243,Env_Box245,Env_Box245
m10_20_00_00,Point,244,Env_Box246,Env_Box246
m10_20_00_00,Point,245,Env_Box247,Env_Box247
m10_20_00_00,Point,246,Env_Box248,Env_Box248
m10_20_00_00,Point,247,Env_Box249,Env_Box249
m10_20_00_00,Point,248,Env_Box250,Env_Box250
m10_20_00_00,Point,249,Env_Box251,Env_Box251
m10_20_00_00,Point,250,Env_Box252,Env_Box252
m10_20_00_00,Point,251,Env_Box253,Env_Box253
m10_20_00_00,Point,252,Env_Box254,Env_Box254
m10_20_00_00,Point,253,Env_Box255,Env_Box255
m10_20_00_00,Point,254,Env_Box256,Env_Box256
m10_20_00_00,Point,255,Env_Box257,Env_Box257
m10_20_00_00,Point,256,Env_Box258,Env_Box258
m10_20_00_00,Point,257,Env_Box259,Env_Box259
m10_20_00_00,Point,258,Env_Box260,Env_Box260
m10_20_00_00,Point,259,Env_Box261,Env_Box261
m10_20_00_00,Point,260,Env_Box262,Env_Box262
m10_20_00_00,Point,261,Env_Box263,Env_Box263
m10_20_00_00,Point,262,Env_Box264,Env_Box264
m10_20_00_00,Point,263,Env_Box265,Env_Box265
m10_20_00_00,Point,264,Env_Box266,Env_Box266
m10_20_00_00,Point,265,Env_Box267,Env_Box267
m10_20_00_00,Point,266,Env_Box268,Env_Box268
m10_20_00_00,Point,267,Env_Box269,Env_Box269
m10_20_00_00,Point,268,Env_Box270,Env_Box270
m10_20_00_00,Point,269,Env_Box271,Env_Box271
m10_20_00_00,Point,270,Env_Box272,Env_Box272
m10_20_00_00,Point,271,Env_Box273,Env_Box273
m10_20_00_00,Point,272,Env_Box274,Env_Box274
m10_20_00_00,Point,273,Env_Box275,Env_Box275
m10_20_00_00,Point,274,Env_Box276,Env_Box276
m10_20_00_00,Point,275,Env_Box277,Env_Box277
m10_20_00_00,Point,276,Env_Box278,Env_Box278
m10_20_00_00,Point,277,Env_Box279,Env_Box279
m10_20_00_00,Point,278,Env_Box280,Env_Box280
m10_20_00_00,Point,279,Env_Box281,Env_Box281
m10_20_00_00,Point,280,Env_Box282,Env_Box282
m10_20_00_00,Point,281,Env_Box283,Env_Box283
m10_20_00_00,Point,282,Env_Box284,Env_Box284
m10_20_00_00,Point,283,Env_Box285,Env_Box285
m10_20_00_00,Point,284,Env_Box286,Env_Box286
m10_20_00_00,Point,285,Env_Box287,Env_Box287
m10_20_00_00,Point,286,Env_Box288,Env_Box288
m10_20_00_00,Point,287,Env_Box289,Env_Box289
m10_20_00_00,Point,288,Env_Box290,Env_Box290
m10_20_00_00,Point,289,Env_Box291,Env_Box291
m10_20_00_00,Point,290,Env_Box292,Env_Box292
m10_20_00_00,Point,291,Env_Box293,Env_Box293
m10_20_00_00,Point,292,Env_Box294,Env_Box294
m10_20_00_00,Point,293,Env_Box295,Env_Box295
m10_20_00_00,Point,294,Env_Box296,Env_Box296
m10_20_00_00,Point,295,Env_Box297,Env_Box297
m10_20_00_00,Point,296,Env_Box298,Env_Box298
m10_20_00_00,Point,297,Env_Box299,Env_Box299
m10_20_00_00,Point,298,Env_Box300,Env_Box300
m10_20_00_00,Point,299,Env_Box301,Env_Box301
m10_20_00_00,Point,300,Env_Box302,Env_Box302
m10_20_00_00,Point,301,Env_Box303,Env_Box303
m10_20_00_00,Point,302,Env_Box304,Env_Box304
m10_20_00_00,Point,303,Env_Box305,Env_Box305
m10_20_00_00,Point,304,Env_Box306,Env_Box306
m10_20_00_00,Point,305,Env_Box307,Env_Box307
m10_20_00_00,Point,306,Env_Box308,Env_Box308
m10_20_00_00,Point,307,Env_Box309,Env_Box309
m10_20_00_00,Point,308,Env_Box310,Env_Box310
m10_20_00_00,Point,309,Env_Box311,Env_Box311
m10_20_00_00,Point,310,Env_Box312,Env_Box312
m10_20_00_00,Point,311,Env_Box313,Env_Box313
m10_20_00_00,Point,312,Env_Box314,Env_Box314
m10_20_00_00,Point,313,Env_Box315,Env_Box315
m10_20_00_00,Point,314,Env_Box316,Env_Box316
m10_20_00_00,Point,315,Env_Box317,Env_Box317
m10_20_00_00,Point,316,Env_Box318,Env_Box318
m10_20_00_00,Point,317,Env_Box334,Env_Box334
m10_20_00_00,Point,318,Env_Box400,Env_Box400
m10_20_00_00,Point,319,Env_Box401,Env_Box401
m10_20_00_00,Point,320,Env_Box500,Env_Box500
m10_20_00_00,Point,321,Env_Box501,Env_Box501
m10_20_00_00,Point,322,SFX:風領域_ ID808001_1000,SFX: Wind area_ ID808001_1000
m10_20_00_00,Point,323,SFX:風領域_ ID808003_1000,SFX: Wind area_ ID808003_1000
m10_20_00_00,Point,324,SFX:風領域_ ID808003_1001,SFX: Wind area_ ID808003_1001
m10_20_00_00,Point,325,SFX:風領域_ ID808003_1002,SFX: Wind area_ ID808003_1002
m10_20_00_00,Point,326,SFX:風領域_ ID808003_1003,SFX: Wind area_ ID808003_1003
m10_20_00_00,Point,327,SFX:風領域_ ID808003_1004,SFX: Wind area_ ID808003_1004
m10_20_00_00,Point,328,空間上書き0_屋内,Space overwrite 0_indoor
m10_20_00_00,Point,329,空間上書き1_ボスエリア,Space overwrite 1_Boss area
m10_20_00_00,Point,330,●●●ナビ生成区域●●●,●●●Navi generation area●●●
m10_20_00_00,Point,331,上面地図撮影用,For top view map photography
m10_20_00_00,Point,332,落下防止壁削除_FNR-21495_1,Delete fall prevention wall_FNR-21495_1
m10_20_00_00,Point,333,落下防止壁削除_FNR-21495_2,Fall prevention wall deletion_FNR-21495_2
m10_20_00_00,Point,334,【砂嵐カメラ前】_1102000_1000,[In front of the sandstorm camera]_1102000_1000
m10_20_00_00,Part,16,落下死亡床,falling death bed
m10_20_00_00,Part,17,オンラインアリーナ用落下死亡床,Falling Death Floor for Online Arena
m10_20_00_00,Part,18,ターンテーブル島　敵落下防止壁,Turntable Island Enemy Fall Prevention Wall
m10_20_00_00,Part,29,作戦領域　工場前,Operation area: In front of the factory
m10_20_00_00,Part,30,作戦領域　工場後,Operation area: After the factory
m10_20_00_00,Part,31,ボス専用作戦領域,Boss exclusive operation area
m10_20_00_00,Part,32,オンラインアリーナ用作戦ライン,Operation line for online arena
m10_20_00_00,Part,33,NPACアリーナ用作戦ライン,Operation line for NPAC arena
m20_00_00_00,Event,0,アーカイブ,archive
m20_00_00_00,Event,1,宝,treasure
m20_00_00_00,Point,0,Env_Point000,Env_Point000
m20_00_00_00,Point,1,Env_Point001,Env_Point001
m20_00_00_00,Point,2,Env_Point002,Env_Point002
m20_00_00_00,Point,3,Env_Point003,Env_Point003
m20_00_00_00,Point,4,Env_Point100,Env_Point100
m20_00_00_00,Point,5,Env_Point101,Env_Point101
m20_00_00_00,Point,6,Env_Point102,Env_Point102
m20_00_00_00,Point,7,Env_Point103,Env_Point103
m20_00_00_00,Point,8,Env_Point104,Env_Point104
m20_00_00_00,Point,9,Env_Point105,Env_Point105
m20_00_00_00,Point,10,Env_Point106,Env_Point106
m20_00_00_00,Point,11,Env_Point107,Env_Point107
m20_00_00_00,Point,12,Env_Point108,Env_Point108
m20_00_00_00,Point,13,Env_Point109,Env_Point109
m20_00_00_00,Point,14,Env_Point110,Env_Point110
m20_00_00_00,Point,15,Env_Point111,Env_Point111
m20_00_00_00,Point,16,Env_Point112,Env_Point112
